,0,1,Label
0,12.267199,9.784231,8
1,-7.7536945,5.6505136,5
2,8.151762,15.258454,4
3,12.989637,9.8974905,8
4,11.801923,-3.6107635,9
5,-7.742403,4.897193,6
6,13.217731,9.176631,8
7,13.922531,11.334061,7
8,13.133991,9.202712,8
9,12.251974,10.038672,8
10,-2.6986718,1.6527771,0
11,-8.043037,4.4605365,6
12,-7.2869415,4.554285,6
13,15.679058,8.580351,3
14,-8.401815,4.8927794,6
15,-8.466371,5.0239143,6
16,-5.9049296,0.32497758,0
17,3.9485867,16.16855,2
18,-6.4789157,4.866059,6
19,-8.732327,5.914378,5
20,-8.091799,4.1185503,6
21,11.826197,9.976982,8
22,7.969891,15.4969845,4
23,0.2568486,15.36307,1
24,-7.7105646,5.34886,6
25,-3.6141295,1.5406089,0
26,12.901715,9.366673,8
27,12.045738,-4.3914704,9
28,-8.682484,6.2841864,5
29,-3.2113874,1.5446925,0
30,14.043556,8.778622,3
31,8.998051,15.484451,4
32,14.266968,9.130148,3
33,11.468453,-3.1110644,9
34,-8.790625,6.2101064,5
35,15.70716,9.027876,3
36,4.9210644,16.302189,2
37,14.527512,9.660541,3
38,14.571268,11.013247,7
39,-4.4668217,1.4678196,0
40,11.680993,-3.678465,9
41,9.237734,15.368914,4
42,-2.69882,2.4135797,0
43,-7.6334414,6.569723,5
44,-7.300289,6.4078655,5
45,13.935975,11.459512,7
46,-6.8683705,5.862186,5
47,-3.053603,2.5116456,0
48,-3.6206212,1.182237,0
49,11.827665,-3.291668,9
50,-8.604056,5.6997075,5
51,0.9884576,15.707447,1
52,-2.8199723,2.5426095,0
53,-6.969915,6.4710364,5
54,14.597632,7.569307,3
55,15.955018,8.963434,3
56,-8.236102,5.844191,5
57,11.444462,-3.918126,9
58,11.844761,9.973041,8
59,-7.562344,5.001416,6
60,0.6032917,14.524276,1
61,-7.627189,4.5043516,6
62,15.183919,8.668387,3
63,0.77961427,15.980009,1
64,12.92123,8.724859,8
65,-6.9986596,4.8876095,6
66,-5.1042705,0.46050772,0
67,-2.7880805,1.7581862,0
68,14.45507,11.546811,7
69,1.7831434,14.181638,1
70,8.83472,15.303939,4
71,15.915902,9.379694,3
72,16.156511,8.766323,3
73,-8.333611,5.3631587,5
74,-4.353022,1.3916068,0
75,-7.661187,3.9031618,6
76,-2.635418,1.8713298,0
77,-3.7536592,1.6705066,0
78,-3.5597255,1.1202748,0
79,4.3391013,15.571183,2
80,11.322952,-3.9047556,9
81,12.34632,9.800274,8
82,-8.02339,4.8454485,6
83,-2.9255533,1.4766418,0
84,4.4885173,15.775778,2
85,-4.4932003,1.4114554,0
86,9.196138,14.583449,4
87,3.8149433,16.745678,2
88,9.164036,15.413896,4
89,0.6086697,14.653481,1
90,-7.8494496,5.840133,5
91,-4.0972347,1.983147,0
92,16.197126,8.741967,3
93,15.51288,8.592573,3
94,-3.94595,1.8294011,0
95,2.2452095,14.998204,1
96,-8.02494,5.270472,6
97,12.033872,-3.2697532,9
98,-5.0858045,0.45158175,0
99,-5.102975,0.41113847,0
100,14.241255,11.930621,7
101,-7.339043,6.495809,5
102,4.488521,16.484467,2
103,-8.705818,5.4719143,5
104,3.306893,16.444265,2
105,0.5768156,15.76406,1
106,0.7574412,15.862307,1
107,-7.844233,4.9235716,6
108,14.043069,8.734055,3
109,-7.0326624,5.9166403,5
110,14.84594,9.052647,3
111,8.729021,15.131899,4
112,-8.39508,6.455464,5
113,16.085022,8.733394,3
114,8.241673,15.685257,4
115,7.939996,14.8627615,4
116,-8.093281,3.9931514,6
117,-6.944858,5.496888,6
118,14.909515,11.762192,7
119,0.5918377,15.684565,1
120,13.008066,9.509525,8
121,7.7344203,15.406381,4
122,-3.15313,1.8644264,0
123,-4.012963,1.5797473,0
124,14.87209,11.866755,7
125,12.262584,-4.090812,9
126,14.843189,9.877855,3
127,-7.673333,5.0860777,6
128,15.803348,9.036122,3
129,12.352834,9.753916,8
130,14.47309,7.1290503,3
131,0.84717613,14.464093,1
132,13.207144,8.760369,8
133,-7.4637938,5.9481964,5
134,8.271757,15.360559,4
135,3.9185605,15.477017,2
136,-6.973417,5.4650154,6
137,11.521486,-3.7767625,9
138,16.337946,8.969008,3
139,-4.078286,1.4450592,0
140,-3.1215281,2.633014,0
141,14.284507,11.145936,7
142,11.964985,10.555677,8
143,4.274759,15.772699,2
144,12.147853,10.063666,8
145,-3.0435386,1.3488338,0
146,14.074935,8.844991,3
147,11.642698,-3.0919206,9
148,-7.0278416,5.4218264,6
149,-3.832399,1.7365637,0
150,12.781832,9.670525,8
151,11.662462,-2.9868193,9
152,-4.097421,1.1975503,0
153,14.547243,7.4928455,3
154,-4.3628483,1.1566586,0
155,14.8152275,11.639976,7
156,15.161337,8.4514675,3
157,11.455819,-3.8243148,9
158,4.159103,15.543898,2
159,-3.9622042,2.0834959,0
160,8.146407,15.537416,4
161,-5.0972323,0.40359634,0
162,-6.6172967,4.755082,6
163,14.696487,11.6776495,7
164,4.8716965,16.26014,2
165,-4.130409,1.2327648,0
166,14.612163,11.736172,7
167,15.01118,8.623363,3
168,14.936585,8.642589,3
169,0.5552665,14.570129,1
170,15.203525,9.619317,3
171,-4.3534164,1.5639623,0
172,-8.283171,6.3969655,5
173,14.233786,11.227659,7
174,0.94423723,14.46481,1
175,14.115662,11.790478,7
176,-8.532253,6.358011,5
177,-8.21101,5.463759,5
178,12.965178,9.951949,8
179,-7.390035,4.910337,6
180,4.487726,16.489164,2
181,-3.7548316,1.8547453,0
182,-7.9551272,5.374404,5
183,-3.5592587,1.4480416,0
184,8.74437,15.294291,4
185,12.712529,8.7879505,8
186,14.974963,11.217519,7
187,12.748082,9.656394,8
188,13.211908,8.42544,8
189,-8.676982,5.4747915,5
190,14.885592,11.021642,7
191,9.091295,15.325269,4
192,12.525725,10.083887,8
193,15.070946,11.721757,7
194,-5.313243,0.31628433,0
195,-3.7931135,2.3289607,0
196,15.423275,8.504188,3
197,11.436831,-3.2458453,9
198,-3.3905928,1.9472032,0
199,11.688158,-4.625539,9
200,11.462764,-4.583057,9
201,-3.5386117,2.0038772,0
202,-7.525929,5.584573,5
203,4.80884,15.855964,2
204,13.011841,9.893649,8
205,11.921243,9.956193,8
206,12.495365,-4.146871,9
207,-3.7196772,2.1280122,0
208,-2.8201447,1.9777352,0
209,12.507848,-3.9710932,9
210,12.584941,-4.1170573,9
211,7.8609004,15.570643,4
212,11.733593,-3.9625697,9
213,8.803497,15.440037,4
214,8.930691,15.730529,4
215,-4.2150707,1.4234225,0
216,14.022231,11.504908,7
217,13.292231,8.439195,8
218,-7.5023775,4.047111,6
219,8.04841,15.657557,4
220,14.347306,11.739906,7
221,-8.086896,4.755605,6
222,0.21829867,15.348977,1
223,0.28634086,15.6217575,1
224,-7.6387315,5.260094,6
225,-5.732374,0.45420542,0
226,11.72334,-4.413308,9
227,12.395267,-4.336755,9
228,12.079572,10.029901,8
229,-2.5326607,1.5996442,0
230,12.83406,10.466001,8
231,-3.571224,2.436665,0
232,-7.3003287,6.507912,5
233,-2.7372339,2.1261508,0
234,12.323111,10.945067,8
235,9.030491,15.746647,4
236,11.560609,-2.8920748,9
237,12.827035,9.0086355,8
238,-2.8883698,1.8911572,0
239,12.317705,10.504173,8
240,14.573716,10.072214,3
241,4.5160995,16.490356,2
242,-7.6692295,4.979137,6
243,13.319093,9.121831,8
244,14.745915,11.640349,7
245,0.33287188,15.364643,1
246,12.573757,-4.1892033,9
247,9.084794,15.199678,4
248,1.9577944,15.412225,1
249,2.3128145,14.182955,1
250,12.375156,10.29012,8
251,-2.6997035,1.8392173,0
252,-7.3593817,5.667432,5
253,14.629589,11.681866,7
254,14.330039,10.83603,7
255,-2.6321332,2.441875,0
256,14.623931,9.170373,3
257,1.7082201,14.205554,1
258,14.710262,11.272831,7
259,7.5563226,15.380643,4
260,-6.9935756,6.1754413,5
261,0.717196,15.023327,1
262,-8.4081745,4.931536,6
263,-8.049005,6.0383406,5
264,-7.6347747,5.82705,5
265,0.605997,14.563804,1
266,11.7667,-4.164924,9
267,0.9524087,14.451749,1
268,12.296187,10.535958,8
269,-8.154044,4.7643275,6
270,2.2919035,14.832617,1
271,-4.034885,2.1175451,0
272,15.528418,9.521411,3
273,4.6874614,15.821215,2
274,13.481111,9.133322,8
275,-8.689541,5.3291254,5
276,16.61635,8.90609,3
277,-3.844087,1.859983,0
278,12.364654,10.640997,8
279,11.303619,-4.1987925,9
280,8.506033,16.116114,4
281,12.344377,10.36983,8
282,13.917168,11.376338,7
283,-3.5311885,2.7194824,0
284,-8.667146,5.6895857,5
285,12.611035,-4.2638235,9
286,2.829969,14.53078,1
287,12.612111,-4.2822747,9
288,14.382308,11.536749,7
289,0.5401481,15.659585,1
290,12.628442,10.562402,8
291,-2.9070363,2.612691,0
292,14.013309,8.619266,3
293,-7.989632,5.634277,5
294,-8.065372,5.5931077,5
295,-8.132894,3.8797722,6
296,11.816229,10.331722,8
297,-7.767872,5.0108094,6
298,14.812215,11.409276,7
299,13.028678,9.670902,8
300,-3.6244893,2.078462,0
301,1.0710167,15.679433,1
302,14.463886,10.886495,7
303,0.908549,14.466798,1
304,0.6027393,15.448691,1
305,14.819755,8.751281,3
306,-2.8430648,2.479623,0
307,8.845116,15.546269,4
308,8.130625,14.727652,4
309,-4.1454363,1.9469997,0
310,3.876059,16.696249,2
311,-4.3494253,1.4301567,0
312,4.0731454,15.613091,2
313,-4.7284226,1.1542108,0
314,-7.7464705,5.9339848,5
315,11.919175,-4.0722528,9
316,16.613012,8.904851,3
317,-2.970509,2.5986235,0
318,12.497799,-3.9883633,9
319,-3.5523362,1.1789223,0
320,12.551003,-4.2153406,9
321,16.215092,9.227627,3
322,15.700914,8.809303,3
323,-8.130413,3.8616624,6
324,-7.346223,5.935564,5
325,3.9382603,15.377705,2
326,-5.316562,0.54267603,0
327,8.242196,15.2892685,4
328,9.193836,14.580856,4
329,12.76361,9.924989,8
330,8.726847,14.754554,4
331,13.026128,9.6711035,8
332,-2.5834405,1.8959893,0
