,0,1,Label
0,8.996386,13.502662,1
1,11.405624,3.8417225,6
2,-3.2851868,0.3940852,5
3,11.328354,13.14145,1
4,7.734827,2.3653722,0
5,-4.2084556,7.418574,7
6,13.022688,-1.5659966,4
7,12.145434,-1.332598,4
8,3.8438253,-1.0028372,8
9,-4.2189865,7.471034,7
10,8.813212,-2.0735989,2
11,2.6009014,-4.235395,8
12,-3.986038,0.44467032,5
13,-3.6540077,1.9133692,5
14,-5.0597353,4.1752386,9
15,-4.0654755,5.1180906,9
16,11.488455,-4.099841,4
17,9.864753,4.842059,3
18,-5.05375,4.0488667,9
19,-2.2051446,5.54143,7
20,11.66179,12.216629,1
21,12.726327,-2.8394032,4
22,-2.7234056,1.6342044,5
23,7.8539166,2.864083,0
24,12.430637,-3.747533,4
25,-3.3569472,6.731247,7
26,-3.51992,1.0892054,5
27,-4.4769993,1.0517689,9
28,11.328298,5.720631,3
29,12.962886,5.8033457,3
30,12.763046,2.4071312,6
31,-2.418631,1.6199439,5
32,12.258314,-3.193844,4
33,10.778096,-2.8879824,2
34,-2.5392876,6.7982893,7
35,12.3397875,5.912395,3
36,-4.5302978,1.1657324,9
37,4.246565,-1.3202802,8
38,3.0192466,-3.8060799,8
39,4.479587,-1.2369512,8
40,-4.65256,2.8168397,9
41,11.372433,-4.508979,4
42,12.125461,3.5675168,6
43,-3.9754014,8.109035,7
44,10.04991,-2.5694027,2
45,8.760229,1.6473663,0
46,-4.435707,3.8449662,9
47,-4.796245,4.7625694,9
48,-3.186897,0.4958546,5
49,8.552565,-1.9997244,2
50,13.3961315,0.7000127,6
51,9.023324,13.541982,1
52,10.512269,-1.9309291,2
53,-4.0028057,2.5851707,9
54,4.9499,-1.0547467,8
55,-3.2721574,0.041788526,5
56,9.498665,3.0935357,0
57,11.44707,-2.1104257,4
58,10.856324,-1.9723687,2
59,3.2674098,-0.668631,8
60,-4.908757,3.5468073,9
61,11.26813,-2.1755235,4
62,11.691719,3.8966236,6
63,8.396816,2.2245755,0
64,13.236537,-2.4682674,4
65,10.125334,12.552568,1
66,4.0229363,-0.81764466,8
67,9.503906,-2.7266166,2
68,11.234312,-1.6842148,4
69,3.8711052,-0.61427486,8
70,2.7704697,-3.1720688,8
71,-4.5694304,1.1332482,9
72,11.34044,5.3667026,3
73,2.8997169,-2.8759127,8
74,12.398698,-3.3425586,4
75,-4.85412,3.3426533,9
76,-3.4430704,6.706184,7
77,9.697972,2.8725946,0
78,12.763634,6.09362,3
79,2.5872784,-4.231643,8
80,10.40521,12.733354,1
81,8.91631,-1.8611002,2
82,8.314946,2.5202382,0
83,11.547997,-1.1053247,4
84,4.1326046,-0.85311097,8
85,-3.8223896,0.2699539,5
86,11.916078,4.74075,3
87,-2.39758,5.416953,7
88,3.5103536,-0.94217503,8
89,-4.364183,7.38341,7
90,-4.683622,3.2114763,9
91,11.987987,4.060409,6
92,7.6811175,3.0201416,0
93,-4.633628,2.2272153,9
94,-2.3234437,7.0378532,7
95,-4.640116,3.7830548,9
96,-3.4093566,8.386478,7
97,13.082916,-2.6254282,4
98,-3.8766804,7.5171094,7
99,11.12595,-1.9950333,4
100,3.1105657,-3.5057275,8
101,3.001263,-3.3403323,8
102,9.454571,1.7724983,0
103,-3.5928252,0.38703102,5
104,11.979674,-2.7036219,4
105,11.151251,-1.4854159,2
106,11.643418,-1.5628524,4
107,3.8601627,-0.75977427,8
108,11.385974,-4.4388323,4
109,9.834076,2.357355,0
110,-3.9992304,1.8478935,9
111,12.633101,5.815413,3
112,12.230135,2.5857122,6
113,12.075715,-3.4029362,4
114,-4.406922,2.0665748,9
115,9.398411,13.833581,1
116,2.8363838,-4.948234,8
117,10.818635,-2.719278,2
118,-0.85780007,8.032637,7
119,12.329241,5.7177496,3
120,8.930625,-2.2483454,2
121,-4.182655,3.0232544,9
122,12.761963,-3.4810426,4
123,8.420841,3.174445,0
124,-4.5279555,1.9028779,9
125,3.3419905,-3.5411978,8
126,2.8355944,-3.6872168,8
127,-4.876843,2.5420666,9
128,10.568158,5.487702,3
129,3.950461,-0.6307548,8
130,-3.0125175,7.850798,7
131,10.224379,-2.2544308,2
132,11.7463,-1.4858156,4
133,8.764469,2.9883037,0
134,10.438916,-3.015368,2
135,3.0013769,-5.1306486,8
136,13.020811,-2.5052826,4
137,-1.838917,7.0566754,7
138,-3.4352689,7.93513,7
139,-4.049054,2.7052336,9
140,-4.293614,3.553399,9
141,12.133724,-3.3191402,4
142,10.467277,-4.004363,2
143,11.785728,13.386579,1
144,12.196421,-2.6711257,4
145,-3.3670723,0.8305456,5
146,10.779894,4.7564764,3
147,12.832188,-1.6154777,4
148,13.366787,2.042192,6
149,9.291391,2.326719,0
150,10.698963,-2.9645877,2
151,-2.8876066,6.5591245,7
152,3.3735323,-3.4669006,8
153,8.8085785,-1.8649971,2
154,-4.31627,4.0754256,9
155,8.734742,13.901008,1
156,9.668056,4.8024945,3
157,7.4806995,2.574533,0
158,-3.5525844,7.5900917,7
159,-3.4458442,0.96673566,5
160,9.954314,-2.9510305,2
161,12.867834,-2.4235008,4
162,10.64952,4.5593724,3
163,11.950508,-3.6069126,4
164,-1.735492,3.379005,5
165,-3.333179,8.015939,7
166,8.97866,-1.8042333,2
167,9.401471,3.4876773,0
168,-1.1596351,6.8108344,7
169,-4.6070724,0.9037441,9
170,11.876611,3.2634363,6
171,-3.0352795,8.475634,7
172,10.764522,-2.0682766,2
173,10.331982,5.167372,3
174,11.650327,-2.3582852,4
175,8.212721,1.9671482,0
176,-4.3252177,1.5637139,9
177,9.985002,2.9507468,0
